name,time,Air0min,Air0max,T_RDC_PV,Air1min,Air1max,T_1ER_PV,T_Ext_PV,Cloud,T_Depart_PV,EV_3Voies,EV_RDC,EV_1ER,RayM0,RayF0,RayM1,RayF1
Caleyere,1676046398000000000,20.5,25,22.5,10,21.5,14.5,4,0,39,0,1,0,94.32,1024.57,61.68,346.72
Caleyere,1676046698000000000,,,22.5,,,14.5,4,,40,0,1,0,,,,
Caleyere,1676046999000000000,,,22.5,,,14.5,4,,40,0,1,0,,,,
Caleyere,1676047299000000000,20.5,25,22,10,21.5,14.5,3,0,40,0,1,0,81.14,887.58,54.62,310
Caleyere,1676047599000000000,,,22,,,14.5,2,,39,0,1,0,,,,
Caleyere,1676047899000000000,,,22,,,14.5,2,,40.5,0,1,0,,,,
Caleyere,1676048199000000000,20.5,25,22,10,21.5,14.5,1,0,39,0,1,0,66.22,720.36,45.96,257.71
Caleyere,1676048499000000000,,,22,,,14.5,1,,39.5,0,1,0,,,,
Caleyere,1676048799000000000,,,22,,,14.5,0,,39.5,0,1,0,,,,
Caleyere,1676049099000000000,20.5,25,22,10,21.5,14.5,1,0,40,0,1,0,49.5,524.54,35.14,190.73
Caleyere,1676049399000000000,,,22,,,14.5,0,,40,0,1,0,,,,
Caleyere,1676049699000000000,,,21.5,,,14.5,0,,40,0,1,0,,,,
Caleyere,1676049999000000000,20.5,25,21.5,10,21.5,14.5,0,0,39,0,1,0,31.93,312.01,22.85,115.25
Caleyere,1676050300000000000,,,21.5,,,14.5,0,,40,0,1,0,,,,
Caleyere,1676050600000000000,,,21.5,,,14.5,0,,40,0,1,0,,,,
Caleyere,1676050900000000000,20.5,25,21.5,10,21.5,14.5,0,0,40,0,1,0,16.14,127.41,11.17,48.52
Caleyere,1676051200000000000,,,21.5,,,14.5,0,,40,0,1,0,,,,
Caleyere,1676051500000000000,,,21.5,,,14.5,0,,40,0,1,0,,,,
Caleyere,1676051800000000000,20.5,25,21.5,10,21.5,14.5,0,0,40,0,1,0,0,0,0,0
Caleyere,1676052100000000000,,,21.5,,,14.5,-1,,40,0,1,0,,,,
Caleyere,1676052400000000000,,,21.5,,,14,-1,,40,0,1,0,,,,
Caleyere,1676052700000000000,20.5,25,21,10,21.5,14,0,0,40,0,1,0,0,0,0,0
Caleyere,1676053000000000000,,,21,,,14,0,,40,0,1,0,,,,
Caleyere,1676053300000000000,,,21,,,14,0,,40,0,1,0,,,,
Caleyere,1676053600000000000,20.5,25,21,10,21.5,14,-1,1,40,0,1,0,0,0,0,0
Caleyere,1676053900000000000,,,21,,,14,1,,40.5,0,1,0,,,,
Caleyere,1676054200000000000,,,21,,,14,1,,32,0,1,1,,,,
Caleyere,1676054500000000000,20.5,25,21,10,21.5,14,1,1,37.5,0,1,0,0,0,0,0
Caleyere,1676054800000000000,,,21,,,14,0,,37.5,0,1,0,,,,
Caleyere,1676055100000000000,,,21,,,14,-1,,39.5,0,1,0,,,,
Caleyere,1676055400000000000,20.5,25,21,10,21.5,14,0,1,39.5,0,1,0,0,0,0,0
Caleyere,1676055701000000000,,,21,,,14,1,,39.5,0,1,0,,,,
Caleyere,1676056001000000000,,,21,,,14,1,,40,0,1,0,,,,
Caleyere,1676056301000000000,20.5,25,21,10,21.5,14,0,1,40.5,0,1,0,0,0,0,0
Caleyere,1676056601000000000,,,21,,,14,0,,39,0,1,0,,,,
Caleyere,1676056901000000000,,,21,,,14,0,,39.5,0,1,0,,,,
Caleyere,1676057201000000000,20.5,25,21,10,21.5,14,0,1,39.5,0,1,0,0,0,0,0
Caleyere,1676057501000000000,,,21,,,14,0,,38,0,1,0,,,,
Caleyere,1676057802000000000,,,21,,,14,0,,38.5,0,1,0,,,,
Caleyere,1676058102000000000,20.5,25,21,10,21.5,14,-1,0,38.5,0,1,0,0,0,0,0
Caleyere,1676058402000000000,,,21,,,14,-1,,26,0,1,1,,,,
Caleyere,1676058702000000000,,,21,,,14,1,,26,0,1,1,,,,
Caleyere,1676059002000000000,20.5,25,21,10,21.5,14,1,0,26,0,1,1,0,0,0,0
Caleyere,1676059302000000000,,,21,,,14,1,,25.5,0,1,1,,,,
Caleyere,1676059602000000000,,,21,,,14,1,,25.5,0,1,1,,,,
Caleyere,1676059902000000000,20.5,25,21,10,21.5,14,1,0,25,0,1,1,0,0,0,0
Caleyere,1676060202000000000,,,21,,,14,0,,25,0,1,1,,,,
Caleyere,1676060502000000000,,,21,,,14,0,,25,0,1,1,,,,
Caleyere,1676060802000000000,20.5,25,21,10,21.5,14,0,0,25,0,1,1,0,0,0,0
Caleyere,1676061102000000000,,,21,,,14,0,,25,0,1,1,,,,
Caleyere,1676061402000000000,,,21,,,14,0,,24.5,0,1,1,,,,
Caleyere,1676061702000000000,20.5,25,21,10,21.5,14,0,0,24.5,0,1,1,0,0,0,0
Caleyere,1676062003000000000,,,21,,,14,0,,24.5,0,1,1,,,,
Caleyere,1676062303000000000,,,21,,,14,-1,,24.5,0,1,1,,,,
Caleyere,1676062603000000000,20.5,25,21,10,21.5,14,-1,0,24.5,0,1,1,0,0,0,0
Caleyere,1676062903000000000,,,21,,,14,0,,24.5,0,1,1,,,,
Caleyere,1676063203000000000,,,21,,,14,0,,24.5,0,1,1,,,,
Caleyere,1676063503000000000,20.5,25,21,10,21.5,14,-1,0,24.5,0,1,1,0,0,0,0
Caleyere,1676063804000000000,,,21,,,14,-1,,24.5,0,1,1,,,,
Caleyere,1676064104000000000,,,21,,,14,-1,,24,0,1,1,,,,
Caleyere,1676064404000000000,20.5,25,21,10,21.5,14,-2,0,24,0,1,1,0,0,0,0
Caleyere,1676064704000000000,,,20.5,,,14,-2,,24,0,1,1,,,,
Caleyere,1676065004000000000,,,20.5,,,14,-2,,24,0,1,1,,,,
Caleyere,1676065305000000000,18,25,20.5,10,21.5,14,-1,1,24,0,1,1,0,0,0,0
Caleyere,1676065606000000000,,,20.5,,,14,-1,,23.5,0,1,1,,,,
Caleyere,1676065906000000000,,,20.5,,,14,-1,,23.5,0,1,1,,,,
Caleyere,1676066206000000000,18,25,20.5,10,21.5,14,-2,1,23.5,0,1,1,0,0,0,0
Caleyere,1676066506000000000,,,20.5,,,14,-1,,23.5,0,1,1,,,,
Caleyere,1676066806000000000,,,20.5,,,14,-1,,23.5,0,1,1,,,,
Caleyere,1676067107000000000,18,25,20.5,10,21.5,14,-2,1,23,0,1,1,0,0,0,0
Caleyere,1676067407000000000,,,20.5,,,14,-2,,23,0,1,1,,,,
Caleyere,1676067708000000000,,,20.5,,,14,-2,,23,0,1,1,,,,
Caleyere,1676068008000000000,18,25,20.5,10,21.5,14.5,-2,1,23,0,1,1,0,0,0,0
Caleyere,1676068308000000000,,,20.5,,,14.5,-2,,23,0,1,1,,,,
Caleyere,1676068608000000000,,,20.5,,,14.5,-2,,23,0,1,1,,,,
Caleyere,1676068908000000000,18,25,20,10,21.5,14.5,-2,2,23,0,1,1,0,0,0,0
Caleyere,1676069208000000000,,,20,,,14.5,-2,,22.5,0,1,1,,,,
Caleyere,1676069508000000000,,,20,,,14.5,-2,,22.5,0,1,1,,,,
Caleyere,1676069808000000000,18,25,20,10,21.5,14.5,-2,2,22.5,0,1,1,0,0,0,0
Caleyere,1676070109000000000,,,20,,,14.5,-2,,22.5,0,1,1,,,,
Caleyere,1676070409000000000,,,20,,,14.5,-2,,22.5,0,1,1,,,,
Caleyere,1676070709000000000,18,25,20,10,21.5,14.5,-2,2,22.5,0,1,1,0,0,0,0
Caleyere,1676071009000000000,,,20,,,14.5,-2,,22.5,0,1,1,,,,
Caleyere,1676071310000000000,,,20,,,14.5,-2,,22.5,0,1,1,,,,
Caleyere,1676071610000000000,18,25,20,10,21.5,14.5,-2,2,22.5,0,1,1,0,0,0,0
Caleyere,1676071910000000000,,,20,,,14.5,-3,,22.5,0,1,1,,,,
Caleyere,1676072210000000000,,,20,,,14.5,-3,,22.5,0,1,1,,,,
Caleyere,1676072510000000000,18,25,20,10,21.5,14.5,-3,3,22.5,0,1,1,0,0,0,0
Caleyere,1676072810000000000,,,19.5,,,14.5,-3,,22.5,0,1,1,,,,
Caleyere,1676073110000000000,,,19.5,,,14.5,-3,,22,0,1,1,,,,
Caleyere,1676073410000000000,18,25,19.5,10,21.5,14.5,-3,3,22,0,1,1,0,0,0,0
Caleyere,1676073710000000000,,,19.5,,,14.5,-3,,22,0,1,1,,,,
Caleyere,1676074010000000000,,,19.5,,,14.5,-3,,22,0,1,1,,,,
Caleyere,1676074310000000000,18,25,19.5,10,21.5,14.5,-3,4,22,0,1,1,0,0,0,0
Caleyere,1676074610000000000,,,19.5,,,14.5,-3,,26,0,1,0,,,,
Caleyere,1676074911000000000,,,19.5,,,14.5,-3,,32,0,1,0,,,,
Caleyere,1676075211000000000,18,25,19.5,10,21.5,14.5,-3,3,32,0,1,0,0,0,0,0
Caleyere,1676075511000000000,,,19.5,,,14.5,-3,,36.5,0,1,0,,,,
Caleyere,1676075811000000000,,,19,,,14.5,-3,,34.5,0,1,0,,,,
Caleyere,1676076111000000000,18,25,19,10,21.5,14.5,-2,8,37.5,0,1,0,0,0,0,0
Caleyere,1676076411000000000,,,19,,,14.5,-2,,38,0,1,0,,,,
Caleyere,1676076711000000000,,,19,,,14.5,-2,,39,0,1,0,,,,
Caleyere,1676077011000000000,18,25,19,10,21.5,14.5,-3,8,39.5,0,1,0,0,0,0,0
Caleyere,1676077311000000000,,,19,,,14.5,-3,,40,0,1,0,,,,
Caleyere,1676077611000000000,,,19,,,14.5,-2,,39.5,0,1,0,,,,
Caleyere,1676077911000000000,18,25,19,10,21.5,14.5,-2,8,40,0,1,0,0,0,0,0
Caleyere,1676078212000000000,,,19,,,14.5,-3,,40,0,1,0,,,,
Caleyere,1676078512000000000,,,19,,,14.5,-2,,39.5,0,1,0,,,,
Caleyere,1676078812000000000,18,25,19,10,21.5,14.5,-2,8,39.5,0,1,0,0,0,0,0
Caleyere,1676079112000000000,,,19,,,14.5,-3,,39.5,0,1,0,,,,
Caleyere,1676079413000000000,,,19,,,14.5,-3,,40,0,1,0,,,,
Caleyere,1676079713000000000,18,25,19,10,21.5,14.5,-3,14,40,0,1,0,0,0,0,0
Caleyere,1676080013000000000,,,19,,,14.5,-2,,38.5,0,1,1,,,,
Caleyere,1676080313000000000,,,19,,,14.5,-1,,33,0,1,0,,,,
Caleyere,1676080613000000000,18,25,19,10,21.5,14.5,-3,14,37.5,0,1,0,0,0,0,0
Caleyere,1676080914000000000,,,19,,,14.5,-3,,37.5,0,1,0,,,,
Caleyere,1676081214000000000,,,19,,,14.5,-3,,38.5,0,1,0,,,,
Caleyere,1676081514000000000,18,25,19,10,21.5,14.5,-3,14,38.5,0,1,0,0,0,0,0
Caleyere,1676081814000000000,,,19,,,14.5,-3,,40,0,1,0,,,,
Caleyere,1676082114000000000,,,19,,,14.5,-3,,52,1,0,0,,,,
Caleyere,1676082414000000000,18,25,19,10,21.5,14.5,-2,14,57,1,0,0,0,0,0,0
Caleyere,1676082714000000000,,,19,,,14.5,-3,,60,1,0,0,,,,
Caleyere,1676083014000000000,,,19,,,14.5,-2,,24.5,0,1,0,,,,
Caleyere,1676083314000000000,18,25,19,10,21.5,14.5,0,11,23.5,0,1,1,0,0,0,0
Caleyere,1676083614000000000,,,19,,,14.5,-2,,32,0,1,0,,,,
Caleyere,1676083914000000000,,,19,,,14.5,-2,,36,0,1,0,,,,
Caleyere,1676084214000000000,18,25,19,10,21.5,14.5,-3,11,38.5,0,1,0,0,0,0,0
Caleyere,1676084514000000000,,,19,,,14.5,-3,,39,0,1,0,,,,
Caleyere,1676084814000000000,,,19,,,14.5,-2,,40.5,0,1,0,,,,
Caleyere,1676085114000000000,18,25,19,10,21.5,14.5,-3,11,40,0,1,0,0,0,0,0
Caleyere,1676085414000000000,,,19,,,14.5,-3,,40,0,1,0,,,,
Caleyere,1676085714000000000,,,19,,,14.5,-3,,40,0,1,0,,,,
Caleyere,1676086014000000000,18,25,19,10,21.5,14.5,-3,11,34.5,0,1,0,0,0,0,0
Caleyere,1676086314000000000,,,19,,,14.5,-3,,36,0,1,0,,,,
Caleyere,1676086614000000000,,,19,,,14.5,-2,,41,0,1,0,,,,
Caleyere,1676086915000000000,18,25,19,10,21.5,14.5,-3,9,39.5,0,1,0,0,0,0,0
Caleyere,1676087215000000000,,,19,,,14.5,-3,,38.5,0,1,0,,,,
Caleyere,1676087515000000000,,,19,,,14.5,-3,,39,0,1,0,,,,
Caleyere,1676087815000000000,18,25,19,10,21.5,14.5,-3,9,37.5,0,1,0,0,0,0,0
Caleyere,1676088115000000000,,,19,,,14.5,-3,,34.5,0,1,0,,,,
Caleyere,1676088415000000000,,,19,,,14.5,-3,,39,0,1,0,,,,
Caleyere,1676088715000000000,18,25,19,10,21.5,14.5,0,9,40,0,1,0,0,0,0,0
Caleyere,1676089015000000000,,,19,,,14.5,2,,30,0,1,0,,,,
Caleyere,1676089315000000000,,,19,,,14.5,1,,39,0,1,0,,,,
Caleyere,1676089615000000000,18,25,19.5,10,21.5,14.5,-1,9,36,0,1,0,0,0,0,0
Caleyere,1676089915000000000,,,19.5,,,14.5,-2,,37,0,1,0,,,,
Caleyere,1676090215000000000,,,19.5,,,14.5,-2,,37,0,1,0,,,,
Caleyere,1676090515000000000,18,25,19.5,10,21.5,14.5,2,7,23,0,1,0,0,0,0,0
Caleyere,1676090815000000000,,,19.5,,,14.5,-2,,33.5,0,1,0,,,,
Caleyere,1676091115000000000,,,19.5,,,14.5,-3,,39,0,1,0,,,,
Caleyere,1676091415000000000,18,25,19.5,10,21.5,14.5,-3,7,40,0,1,0,0,0,0,0
Caleyere,1676091715000000000,,,19.5,,,14.5,-2,,39.5,0,1,0,,,,
Caleyere,1676092015000000000,,,19.5,,,14.5,-3,,38.5,0,1,0,,,,
Caleyere,1676092315000000000,18,25,19.5,10,21.5,14.5,-2,7,38.5,0,1,0,0,0,0,0
Caleyere,1676092615000000000,,,19.5,,,14.5,-2,,38,0,1,0,,,,
Caleyere,1676092915000000000,,,19.5,,,14.5,-3,,38.5,0,1,0,,,,
Caleyere,1676093215000000000,18,25,19.5,10,21.5,14.5,-3,7,38.5,0,1,0,0,0,0,0
Caleyere,1676093516000000000,,,19.5,,,14.5,-3,,37.5,0,1,0,,,,
Caleyere,1676093816000000000,,,19.5,,,14.5,-3,,38,0,1,0,,,,
Caleyere,1676094116000000000,18,25,19.5,10,21.5,14.5,-3,6,38,0,1,0,0,0,0,0
Caleyere,1676094416000000000,,,19.5,,,14.5,-3,,39,0,1,0,,,,
Caleyere,1676094716000000000,,,19.5,,,14.5,-3,,39.5,0,1,0,,,,
Caleyere,1676095016000000000,18,25,19.5,10,21.5,14.5,-3,6,38,0,1,0,0,0,0,0
Caleyere,1676095317000000000,,,19.5,,,14.5,-3,,38,0,1,0,,,,
Caleyere,1676095617000000000,,,19.5,,,14.5,-3,,38,0,1,0,,,,
Caleyere,1676095917000000000,18,25,20,10,21.5,14.5,-3,6,38,0,1,0,0,0,0,0
Caleyere,1676096218000000000,,,20,,,14.5,-3,,38.5,0,1,0,,,,
Caleyere,1676096518000000000,,,20,,,14.5,-3,,39,0,1,0,,,,
Caleyere,1676096818000000000,18,25,20,10,21.5,14.5,-3,9,39,0,1,0,0,0,0,0
Caleyere,1676097118000000000,,,20,,,14.5,-2,,31,0,1,0,,,,
Caleyere,1676097418000000000,,,20,,,14.5,-2,,35,0,1,0,,,,
Caleyere,1676097718000000000,18,25,20,10,21.5,14.5,-3,1,36.5,0,1,0,0,0,0,0
Caleyere,1676098018000000000,,,20,,,14.5,-2,,25.5,0,1,1,,,,
Caleyere,1676098318000000000,,,20,,,14.5,-1,,27.5,0,1,1,,,,
Caleyere,1676098618000000000,18,25,20,10,21.5,14.5,2,1,25,0,1,1,0,0,0,0
Caleyere,1676098918000000000,,,20,,,14.5,2,,25,0,1,1,,,,
Caleyere,1676099218000000000,,,20,,,14.5,2,,24.5,0,1,1,,,,
Caleyere,1676099518000000000,18,25,20,10,21.5,14.5,2,1,24.5,0,1,1,0,0,0,0
Caleyere,1676099818000000000,,,20,,,14.5,-1,,27.5,0,1,0,,,,
Caleyere,1676100118000000000,,,20,,,14.5,-3,,35,0,1,0,,,,
Caleyere,1676100418000000000,18,25,20,10,21.5,14.5,-3,1,35.5,0,1,0,0,0,0,0
Caleyere,1676100718000000000,,,20,,,14.5,-2,,39,0,1,0,,,,
Caleyere,1676101018000000000,,,20,,,14.5,-2,,36,0,1,0,,,,
Caleyere,1676101318000000000,18,25,20,10,21.5,14.5,-2,4,39,0,1,0,0,0,0,0
Caleyere,1676101618000000000,,,20,,,14.5,-2,,37,0,1,0,,,,
Caleyere,1676101918000000000,,,20,,,14.5,0,,20.5,0,1,1,,,,
Caleyere,1676102218000000000,18,25,20,10,21.5,14.5,1,4,31.5,0,1,0,0,0,0,0
Caleyere,1676102518000000000,,,20,,,14.5,-2,,35.5,0,1,1,,,,
Caleyere,1676102818000000000,,,20,,,14.5,-2,,37,0,1,1,,,,
Caleyere,1676103118000000000,18,25,20,10,21.5,14.5,-1,4,37.5,0,1,1,0,0,0,0
Caleyere,1676103418000000000,,,20,,,14.5,-1,,38,0,1,1,,,,
Caleyere,1676103718000000000,,,20,,,14.5,0,,38.5,0,1,1,,,,
Caleyere,1676104018000000000,18,25,20,10,21.5,14.5,-1,4,38.5,0,1,1,0,0,0,0
Caleyere,1676104318000000000,,,20,,,14.5,-1,,44,1,0,0,,,,
Caleyere,1676104618000000000,,,20,,,14.5,0,,51.5,1,0,0,,,,
Caleyere,1676104918000000000,20.5,25,20,10,21.5,14.5,1,6,51.5,1,0,0,0,0,0,0
Caleyere,1676105218000000000,,,20,,,14.5,1,,54.5,1,0,0,,,,
Caleyere,1676105518000000000,,,20,,,14.5,0,,59,1,0,0,,,,
Caleyere,1676105818000000000,20.5,25,20,10,21.5,14.5,1,6,61,1,0,0,0,0,0,0
Caleyere,1676106119000000000,,,20,,,14.5,1,,60,1,0,0,,,,
Caleyere,1676106419000000000,,,20,,,14.5,2,,59.5,1,0,0,,,,
Caleyere,1676106719000000000,20.5,25,20,10,21.5,15,3,6,25.5,0,1,1,36.89,196.65,38.13,106.41
Caleyere,1676107019000000000,,,20,,,15,3,,34,0,1,0,,,,
Caleyere,1676107319000000000,,,20,,,15,2,,37,0,1,0,,,,
Caleyere,1676107619000000000,20.5,25,20,10,21.5,15,2,6,37,0,1,0,45.41,233.94,48.28,134.11
Caleyere,1676107919000000000,,,20,,,15,3,,27,0,1,1,,,,
Caleyere,1676108219000000000,,,20,,,15,4,,27,0,1,1,,,,
Caleyere,1676108519000000000,20.5,25,20,10,21.5,15,5,11,25,0,1,1,51.27,261.86,51.57,149.05
Caleyere,1676108819000000000,,,20,,,15,5,,25,0,1,1,,,,
Caleyere,1676109119000000000,,,20,,,15,5,,24.5,0,1,1,,,,
Caleyere,1676109419000000000,20.5,25,20,10,21.5,15,5,11,24.5,0,1,1,58.72,291.95,58.19,172.13
Caleyere,1676109719000000000,,,20,,,15,5,,24.5,0,1,1,,,,
Caleyere,1676110019000000000,,,20,,,15.5,5,,24.5,0,1,1,,,,
Caleyere,1676110320000000000,20.5,25,20.5,10,21.5,15.5,5,11,24.5,0,1,1,66.09,330.55,63.14,192.66
Caleyere,1676110620000000000,,,20.5,,,15.5,5,,24.5,0,1,1,,,,
Caleyere,1676110920000000000,,,20.5,,,15.5,5,,24.5,0,1,1,,,,
Caleyere,1676111220000000000,20.5,25,20.5,10,21.5,15.5,5,11,24.5,0,1,1,72.85,444.17,66.57,210.64
Caleyere,1676111520000000000,,,20.5,,,15.5,5,,24.5,0,1,1,,,,
Caleyere,1676111820000000000,,,20.5,,,15.5,5,,24,0,1,1,,,,
Caleyere,1676112120000000000,20.5,25,20.5,10,21.5,15.5,5,20,24,0,1,1,75.44,502.71,62.6,208.33
Caleyere,1676112420000000000,,,20.5,,,16,5,,24,0,1,1,,,,
Caleyere,1676112720000000000,,,20.5,,,16,5,,24,0,1,1,,,,
Caleyere,1676113020000000000,20.5,25,20.5,10,21.5,16,5,20,24,0,1,1,81.54,582.15,66.02,221.76
Caleyere,1676113320000000000,,,20.5,,,16,5,,23.5,0,1,1,,,,
Caleyere,1676113620000000000,,,20.5,,,16,6,,23.5,0,1,1,,,,
Caleyere,1676113920000000000,20.5,25,20.5,10,21.5,16,6,20,23.5,0,1,1,88.29,628.33,68.81,233.06
Caleyere,1676114221000000000,,,20.5,,,16,6,,23.5,0,1,1,,,,
Caleyere,1676114521000000000,,,20.5,,,16,6,,23.5,0,1,1,,,,
Caleyere,1676114821000000000,20.5,25,20.5,10,21.5,16,7,20,23.5,0,1,1,95.08,662.86,71.69,238.17
Caleyere,1676115121000000000,,,20.5,,,16,7,,23.5,0,1,1,,,,
Caleyere,1676115421000000000,,,20.5,,,16,7,,23.5,0,1,1,,,,
Caleyere,1676115721000000000,20.5,25,20.5,10,21.5,16.5,7,32,23.5,0,1,1,94.67,626.06,67.74,222.37
Caleyere,1676116021000000000,,,20.5,,,16.5,7,,23,0,1,1,,,,
Caleyere,1676116321000000000,,,20.5,,,16.5,7,,23,0,0,0,,,,
Caleyere,1676116621000000000,20.5,25,20.5,10,21.5,16.5,7,32,22.5,0,0,0,99.89,648.83,70.22,222.73
Caleyere,1676116921000000000,,,21,,,16.5,8,,22.5,0,0,0,,,,
Caleyere,1676117222000000000,,,21,,,16.5,8,,22,0,0,0,,,,
Caleyere,1676117522000000000,20.5,25,21,10,21.5,16.5,9,32,21.5,0,0,0,104.6,668.39,72.06,221.23
Caleyere,1676117823000000000,,,21,,,16.5,9,,21,0,0,0,,,,
Caleyere,1676118123000000000,,,21,,,16.5,9,,20.5,0,0,0,,,,
Caleyere,1676118423000000000,20.5,25,21,10,21.5,16.5,9,23,20.5,0,0,0,115.33,753.43,78.31,226.33
Caleyere,1676118723000000000,,,21,,,16.5,9,,20,0,0,0,,,,
Caleyere,1676119023000000000,,,21,,,16.5,9,,19.5,0,0,0,,,,
Caleyere,1676119323000000000,20.5,25,21,10,21.5,16.5,9,16,19,0,0,0,125.15,840.24,83.29,238.12
Caleyere,1676119623000000000,,,21,,,16.5,9,,18.5,0,0,0,,,,
Caleyere,1676119923000000000,,,21.5,,,16.5,9,,18.5,0,0,0,,,,
Caleyere,1676120223000000000,20.5,25,21.5,10,21.5,16.5,9,16,18.5,0,0,0,128.2,903.77,83.52,254.93
Caleyere,1676120523000000000,,,21.5,,,17,9,,18,0,0,0,,,,
Caleyere,1676120823000000000,,,21.5,,,17,9,,18,0,0,0,,,,
Caleyere,1676121123000000000,20.5,25,22,10,21.5,17,9,16,17.5,0,0,0,130.33,972.95,83.14,269.45
Caleyere,1676121423000000000,,,22,,,17,9,,17.5,0,0,0,,,,
Caleyere,1676121723000000000,,,22,,,17,9,,17,0,0,0,,,,
Caleyere,1676122023000000000,20.5,25,22,10,21.5,17,9,16,17,0,0,0,131.55,1033.3,82.26,284.97
Caleyere,1676122323000000000,,,22,,,17,9,,16.5,0,0,0,,,,
Caleyere,1676122623000000000,,,22,,,17,9,,16.5,0,0,0,,,,
Caleyere,1676122923000000000,20.5,25,22.5,10,21.5,17,10,16,16.5,0,0,0,131.7,1069.3,81.1,296.59
Caleyere,1676123223000000000,,,22.5,,,17,10,,16.5,0,0,0,,,,
Caleyere,1676123523000000000,,,22.5,,,17,10,,16.5,0,0,0,,,,
Caleyere,1676123823000000000,20.5,25,22.5,10,21.5,17,10,16,16.5,0,0,0,131.73,1089.94,79.41,306.81
Caleyere,1676124123000000000,,,22.5,,,17,10,,16,0,0,0,,,,
Caleyere,1676124423000000000,,,23,,,17,10,,16,0,0,0,,,,
Caleyere,1676124723000000000,20.5,25,23,10,21.5,17,10,16,16,0,0,0,131.33,1095.49,77.21,312.14
Caleyere,1676125023000000000,,,23,,,17,10,,16,0,0,0,,,,
Caleyere,1676125323000000000,,,23,,,17,10,,15.5,0,0,0,,,,
Caleyere,1676125623000000000,20.5,25,23,10,21.5,17,10,16,15.5,0,0,0,129.85,1092.72,75.78,314.13
Caleyere,1676125923000000000,,,23,,,17,10,,15.5,0,0,0,,,,
Caleyere,1676126223000000000,,,23.5,,,17,10,,15.5,0,0,0,,,,
Caleyere,1676126523000000000,20.5,25,23.5,10,21.5,17,10,12,15,0,0,0,132.15,1144.74,76.37,327.14
Caleyere,1676126823000000000,,,23.5,,,17,10,,15,0,0,0,,,,
Caleyere,1676127123000000000,,,23.5,,,17,10,,15,0,0,0,,,,
Caleyere,1676127424000000000,20.5,25,23.5,10,21.5,17,10,12,15,0,0,0,127.87,1133.47,75.06,327.52
Caleyere,1676127724000000000,,,23.5,,,17,10,,15,0,0,0,,,,
Caleyere,1676128024000000000,,,24,,,17,10,,15,0,0,0,,,,
Caleyere,1676128324000000000,20.5,25,24,10,21.5,17,10,12,15,0,0,0,122.37,1115.2,72.6,325.91
Caleyere,1676128624000000000,,,24,,,17,10,,15,0,0,0,,,,
Caleyere,1676128924000000000,,,24,,,17,10,,14.5,0,0,0,,,,
Caleyere,1676129224000000000,20.5,25,24,10,21.5,17,10,12,14.5,0,0,0,115.65,1079.18,69.68,319.93
Caleyere,1676129524000000000,,,24,,,17,10,,14.5,0,0,0,,,,
Caleyere,1676129824000000000,,,24,,,17.5,10,,14.5,0,0,0,,,,
Caleyere,1676130124000000000,20.5,25,24,10,21.5,17.5,10,10,14.5,0,0,0,110.71,1064.99,67.79,326.27
Caleyere,1676130424000000000,,,24,,,17.5,10,,14.5,0,0,0,,,,
Caleyere,1676130724000000000,,,24,,,17.5,9,,14.5,0,0,0,,,,
Caleyere,1676131024000000000,20.5,25,24,10,21.5,17.5,9,10,14.5,0,0,0,101.92,998.24,63.53,321.85
Caleyere,1676131324000000000,,,24,,,17.5,9,,14.5,0,0,0,,,,
Caleyere,1676131624000000000,,,24,,,17.5,9,,14.5,0,0,0,,,,
Caleyere,1676131924000000000,20.5,25,24,10,21.5,18,9,10,14.5,0,0,0,91.78,914.13,58.43,305.04
Caleyere,1676132224000000000,,,24,,,18,8,,14.5,0,0,0,,,,
Caleyere,1676132524000000000,,,24,,,18,8,,14.5,0,0,0,,,,
Caleyere,1676132825000000000,20.5,25,24,10,21.5,18,8,10,14.5,0,0,0,80.4,808.51,52.53,278.49
Caleyere,1676133125000000000,,,23.5,,,18,8,,14.5,0,0,0,,,,
Caleyere,1676133425000000000,,,23.5,,,18,8,,14.5,0,0,0,,,,
Caleyere,1676133726000000000,20.5,25,23.5,10,21.5,18,7,8,14.5,0,0,0,70.37,716.83,47.17,253.67
Caleyere,1676134026000000000,,,23.5,,,18,5,,39,1,0,0,,,,
Caleyere,1676134326000000000,,,23,,,18,5,,47.5,1,0,0,,,,
Caleyere,1676134626000000000,20.5,25,23,10,21.5,18,4,8,48,1,0,0,56.44,563.46,38.75,204.42
Caleyere,1676134926000000000,,,23,,,17.5,3,,51.5,1,0,0,,,,
Caleyere,1676135226000000000,,,23,,,17.5,2,,54.5,1,0,0,,,,
Caleyere,1676135526000000000,20.5,25,22.5,10,21.5,17.5,2,8,59,1,0,0,41.53,394.9,28.92,145.78
Caleyere,1676135826000000000,,,22.5,,,17.5,3,,61.5,1,0,0,,,,
Caleyere,1676136126000000000,,,22.5,,,17.5,3,,59.5,1,0,0,,,,
Caleyere,1676136426000000000,20.5,25,22.5,10,21.5,17.5,3,8,60,1,0,0,26.83,227.65,18.63,85.69
Caleyere,1676136726000000000,,,22.5,,,17.5,5,,22,0,1,1,,,,
Caleyere,1676137026000000000,,,22,,,17.5,7,,22,0,1,1,,,,
Caleyere,1676137326000000000,20.5,25,22,10,21.5,17.5,6,8,22,0,1,1,14.55,99.52,9.74,38.74
Caleyere,1676137626000000000,,,22,,,17.5,4,,30,0,1,0,,,,
