,time,Air0min,Air0max,T_RDC_PV,Air1min,Air1max,T_1ER_PV,T_Ext_PV,Cloud,T_Depart_PV,EV_3Voies,EV_RDC,EV_1ER,RayM0,RayF0,RayM1,RayF1,date,yday,total_sec,cyclic_yday_cos,cyclic_yday_sin,cyclic_sec_cos,cyclic_sec_sin
842,1675449555000000000,0.9621463725155567,0.5970468567865148,0.5321741035233499,10.0,21.5,18.5,0.035091218950162706,-0.15979776947855825,29.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-03 19:39:15,34,70755.0,0.8335557718385699,0.5524353131676196,0.41965011878583436,-0.9076859466814693
843,1675450455000000000,0.9621463725155567,0.5970468567865148,0.5321741035233499,10.0,21.5,18.5,-0.16175660008759774,-0.15979776947855825,31.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-03 19:54:15,34,71655.0,0.8335557718385699,0.5524353131676196,0.47811711693977715,-0.8782960904439888
844,1675451356000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.5,0.23193903798792315,-0.15979776947855825,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 20:09:16,34,72556.0,0.8335557718385699,0.5524353131676196,0.5345982034795125,-0.8451063606650216
845,1675452257000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.5,-0.16175660008759774,-0.15979776947855825,32.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-03 20:24:17,34,73457.0,0.8335557718385699,0.5524353131676196,0.5887849702526046,-0.8082897121729556
846,1675453157000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.5,-0.16175660008759774,0.8263539143543815,35.0,1,-1.1455969740053689,0,0.0,0.0,0.0,0.0,2023-02-03 20:39:17,34,74357.0,0.8335557718385699,0.5524353131676196,0.6403890129359805,-0.768050722355549
847,1675454058000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.5,0.035091218950162706,0.8263539143543815,34.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-03 20:54:18,34,75258.0,0.8335557718385699,0.5524353131676196,0.6893034985154732,-0.7244726957824766
848,1675454959000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.5,0.23193903798792315,0.8263539143543815,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 21:09:19,34,76159.0,0.8335557718385699,0.5524353131676196,0.7352597200537355,-0.677785470533636
849,1675455859000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,0.4287868570256836,0.8263539143543815,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 21:24:19,34,77059.0,0.8335557718385699,0.5524353131676196,0.7780147632731625,-0.6282459933250707
850,1675456760000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,0.035091218950162706,1.196160795791734,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 21:39:20,34,77960.0,0.8335557718385699,0.5524353131676196,0.8174801147569666,-0.5759568230144833
851,1675457660000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,0.035091218950162706,1.196160795791734,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 21:54:20,34,78860.0,0.8335557718385699,0.5524353131676196,0.8533992056069558,-0.5212578976566368
852,1675458560000000000,0.9621463725155567,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,-0.16175660008759774,1.196160795791734,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 22:09:20,34,79760.0,0.8335557718385699,0.5524353131676196,0.8856639100423059,-0.46432686595605704
853,1675459460000000000,0.9621463725155567,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,-0.16175660008759774,1.196160795791734,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 22:24:20,34,80660.0,0.8335557718385699,0.5524353131676196,0.914136065645258,-0.40540751533069624
854,1675460361000000000,-0.15143361669416988,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,-0.16175660008759774,1.3194297562708515,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 22:39:21,34,81561.0,0.8335557718385699,0.5524353131676196,0.9387188188758878,-0.34468388283796825
855,1675461261000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.16175660008759774,1.3194297562708515,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 22:54:21,34,82461.0,0.8335557718385699,0.5524353131676196,0.959252354360106,-0.2825507399646895
856,1675462161000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.16175660008759774,1.3194297562708515,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 23:09:21,34,83361.0,0.8335557718385699,0.5524353131676196,0.9756782239958539,-0.21920767144490236
857,1675463061000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.3586044191253582,1.3194297562708515,22.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 23:24:21,34,84261.0,0.8335557718385699,0.5524353131676196,0.9879260896876054,-0.15492592202261504
858,1675463961000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.3586044191253582,1.2886125161510722,22.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 23:39:21,34,85161.0,0.8335557718385699,0.5524353131676196,0.9959435041941421,-0.08998075601756575
859,1675464861000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.3586044191253582,1.2886125161510722,22.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-03 23:54:21,34,86061.0,0.8335557718385699,0.5524353131676196,0.9996961357156912,-0.02465027860115227
860,1675465761000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.3586044191253582,1.2886125161510722,22.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 00:09:21,35,561.0,0.8239230057575543,0.5667017562911175,0.9991679149079626,0.04078575509261042
861,1675466661000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.3586044191253582,1.2886125161510722,22.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 00:24:21,35,1461.0,0.8239230057575543,0.5667017562911175,0.9943611036935492,0.10604713792152368
862,1675467562000000000,-0.15143361669416988,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,-0.3586044191253582,1.196160795791734,21.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 00:39:22,35,2362.0,0.8239230057575543,0.5667017562911175,0.9852838580873066,0.17092606294123858
863,1675468462000000000,-0.15143361669416988,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,-0.3586044191253582,1.196160795791734,21.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 00:54:22,35,3262.0,0.8239230057575543,0.5667017562911175,0.9719951903320314,0.23500074461881618
864,1675469362000000000,-0.15143361669416988,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,-0.3586044191253582,1.196160795791734,21.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 01:09:22,35,4162.0,0.8239230057575543,0.5667017562911175,0.9545442899483381,0.29806911702996525
865,1675470262000000000,-0.15143361669416988,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,-0.5554522381631186,1.535150437109307,32.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 01:24:22,35,5062.0,0.8239230057575543,0.5667017562911175,0.9330058843707805,0.3598611117215887
866,1675471163000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,-0.5554522381631186,0.703084953875264,32.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 01:39:23,35,5963.0,0.8239230057575543,0.5667017562911175,0.9074416505431886,0.4201781180159834
867,1675472063000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,-0.5554522381631186,0.703084953875264,32.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 01:54:23,35,6863.0,0.8239230057575543,0.5667017562911175,0.8780177845606095,0.4786280079511426
868,1675472964000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,-0.3586044191253582,0.703084953875264,33.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 02:09:24,35,7764.0,0.8239230057575543,0.5667017562911175,0.8447952010360832,0.5350897759314821
869,1675473865000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,-0.3586044191253582,0.703084953875264,32.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 02:24:25,35,8665.0,0.8239230057575543,0.5667017562911175,0.8079470341933066,0.5892551144777955
870,1675474765000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,-0.3586044191253582,0.9804401149532784,15.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 02:39:25,35,9565.0,0.8239230057575543,0.5667017562911175,0.767678029172242,0.6408357383341088
871,1675475665000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,-0.5554522381631186,0.9804401149532784,33.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 02:54:25,35,10465.0,0.8239230057575543,0.5667017562911175,0.7241217089741869,0.6896722051759828
872,1675476565000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,0.9804401149532784,34.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 03:09:25,35,11365.0,0.8239230057575543,0.5667017562911175,0.677464588449117,0.7355553897548903
873,1675477466000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,0.9804401149532784,35.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 03:24:26,35,12266.0,0.8239230057575543,0.5667017562911175,0.6278498601300851,0.7783344738186999
874,1675478367000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,1.0112573550730577,34.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 03:39:27,35,13167.0,0.8239230057575543,0.5667017562911175,0.5755406065859316,0.8177732021598029
875,1675479267000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,1.0112573550730577,33.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 03:54:27,35,14067.0,0.8239230057575543,0.5667017562911175,0.520823403546125,0.8536644436303004
876,1675480167000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,1.0112573550730577,33.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 04:09:27,35,14967.0,0.8239230057575543,0.5667017562911175,0.4638759547340703,0.8859001628962232
877,1675481067000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.16175660008759774,1.0112573550730577,24.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 04:24:27,35,15867.0,0.8239230057575543,0.5667017562911175,0.40494211786831213,0.9143423216587571
878,1675481967000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.16175660008759774,1.2886125161510722,24.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 04:39:27,35,16767.0,0.8239230057575543,0.5667017562911175,0.34427425668599676,0.9388691262275612
879,1675482868000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.3586044191253582,1.2886125161510722,23.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 04:54:28,35,17668.0,0.8239230057575543,0.5667017562911175,0.2820623917779146,0.9593960637528811
880,1675483769000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,1.2886125161510722,31.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 05:09:29,35,18569.0,0.8239230057575543,0.5667017562911175,0.21864000779836826,0.9758055887265298
881,1675484670000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.5554522381631186,1.2886125161510722,23.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 05:24:30,35,19470.0,0.8239230057575543,0.5667017562911175,0.15427929277242883,0.9880272768611397
882,1675485570000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.16175660008759774,1.442698716749969,23.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 05:39:30,35,20370.0,0.8239230057575543,0.5667017562911175,0.08932889329245372,0.9960021831417567
883,1675486471000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.16175660008759774,1.442698716749969,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 05:54:31,35,21271.0,0.8239230057575543,0.5667017562911175,0.023923272601764613,0.999713797558092
884,1675487372000000000,-0.15143361669416988,0.5970468567865148,0.36153546197594644,10.0,21.5,17.5,-0.3586044191253582,1.442698716749969,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 06:09:32,35,22172.0,0.8239230057575543,0.5667017562911175,-0.04158501891133984,0.9991349689617232
885,1675488272000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.5554522381631186,1.442698716749969,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 06:24:32,35,23072.0,0.8239230057575543,0.5667017562911175,-0.1068425356870848,0.9942759539322843
886,1675489172000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.5554522381631186,1.535150437109307,33.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 06:39:32,35,23972.0,0.8239230057575543,0.5667017562911175,-0.17164253632225362,0.985159296624086
887,1675490072000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.5554522381631186,1.535150437109307,34.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 06:54:32,35,24872.0,0.8239230057575543,0.5667017562911175,-0.23570753726584898,0.9718240359633366
888,1675490972000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.5554522381631186,1.535150437109307,32.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 07:09:32,35,25772.0,0.8239230057575543,0.5667017562911175,-0.2987632023483921,0.9543272755834519
889,1675491872000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.5554522381631186,1.689236637708204,30.5,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 07:24:32,35,26672.0,0.8239230057575543,0.5667017562911175,-0.3605395175315185,0.9327439392985301
890,1675492774000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.16175660008759774,2.182312479624674,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 07:39:34,35,27574.0,0.8239230057575543,0.5667017562911175,-0.420903884710414,0.9071052418742175
891,1675493675000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.16175660008759774,2.182312479624674,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 07:54:35,35,28475.0,0.8239230057575543,0.5667017562911175,-0.4793940406674495,0.877599768557704
892,1675494576000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.3586044191253582,2.182312479624674,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 08:09:36,35,29376.0,0.8239230057575543,0.5667017562911175,-0.5358267949789969,0.844327925502015
893,1675495476000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.3586044191253582,2.182312479624674,36.0,0,0.8729073336355663,0,0.0,0.0,0.0,0.0,2023-02-04 08:24:36,35,30276.0,0.8239230057575543,0.5667017562911175,-0.5899012371043603,0.8074754054847401
894,1675496376000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.3586044191253582,2.2439469598642323,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 08:39:36,35,31176.0,0.8239230057575543,0.5667017562911175,-0.6414496315691579,0.7671651518152995
895,1675497276000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.16175660008759774,2.2439469598642323,23.0,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 08:54:36,35,32076.0,0.8239230057575543,0.5667017562911175,-0.6902512402344372,0.7235697791884493
896,1675498176000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.16175660008759774,2.2439469598642323,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 09:09:36,35,32976.0,0.8239230057575543,0.5667017562911175,-0.7360970871197343,0.6768759696826607
897,1675499076000000000,-0.15143361669416988,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.16175660008759774,2.2439469598642323,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 09:24:36,35,33876.0,0.8239230057575543,0.5667017562911175,-0.778790853270304,0.6272836733588016
898,1675499976000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,-0.16175660008759774,2.274764199984012,40.0,1,-1.1455969740053689,0,0.0,0.0,0.0,0.0,2023-02-04 09:39:36,35,34776.0,0.8239230057575543,0.5667017562911175,-0.8181497174250236,0.5750052520432783
899,1675500876000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.035091218950162706,2.274764199984012,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 09:54:36,35,35676.0,0.8239230057575543,0.5667017562911175,-0.854005138885099,0.5202645699620941
900,1675501777000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.4287868570256836,2.274764199984012,22.5,0,0.8729073336355663,1,0.0,0.0,0.0,0.0,2023-02-04 10:09:37,35,36577.0,0.8239230057575543,0.5667017562911175,-0.8862372687262771,0.46323158735192976
901,1675502677000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.23193903798792315,2.274764199984012,22.5,0,0.8729073336355663,1,29.73,174.87,19.26,69.87,2023-02-04 10:24:37,35,37477.0,0.8239230057575543,0.5667017562911175,-0.9146365620761863,0.40427708235003207
902,1675503577000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.23193903798792315,2.274764199984012,22.0,0,0.8729073336355663,1,35.58,209.29,23.05,83.62,2023-02-04 10:39:37,35,38377.0,0.8239230057575543,0.5667017562911175,-0.9391192412497257,0.3435914008157647
903,1675504477000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.23193903798792315,2.274764199984012,22.0,0,0.8729073336355663,1,41.14,242.0,26.65,96.69,2023-02-04 10:54:37,35,39277.0,0.8239230057575543,0.5667017562911175,-0.959580467656025,0.2814344081540924
904,1675505377000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.23193903798792315,2.274764199984012,22.0,0,0.8729073336355663,1,46.39,272.88,30.05,109.03,2023-02-04 11:09:37,35,40177.0,0.8239230057575543,0.5667017562911175,-0.9759326231823475,0.21807227015010866
905,1675506277000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.4287868570256836,2.274764199984012,22.0,0,0.8729073336355663,1,51.3,301.78,33.24,120.58,2023-02-04 11:24:37,35,41077.0,0.8239230057575543,0.5667017562911175,-0.9881056853883015,0.15377631320627733
906,1675507178000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.4287868570256836,2.274764199984012,21.5,0,0.8729073336355663,1,55.86,328.58,36.19,131.29,2023-02-04 11:39:38,35,41978.0,0.8239230057575543,0.5667017562911175,-0.996053984026992,0.08874942762608051
907,1675508078000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.4287868570256836,2.274764199984012,21.5,0,0.8729073336355663,1,60.04,353.18,38.9,141.11,2023-02-04 11:54:38,35,42878.0,0.8239230057575543,0.5667017562911175,-0.9997258462728251,0.02341436085148693
908,1675508978000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.625634676063444,2.274764199984012,21.5,0,0.8729073336355663,1,63.83,375.45,41.35,150.01,2023-02-04 12:09:38,35,43778.0,0.8239230057575543,0.5667017562911175,-0.9991167289642139,-0.04202096981091079
909,1675509878000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.625634676063444,2.274764199984012,21.5,0,0.8729073336355663,1,67.2,395.32,43.54,157.95,2023-02-04 12:24:38,35,44678.0,0.8239230057575543,0.5667017562911175,-0.9942292404349872,-0.10727636022940197
910,1675510779000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.8224824951012045,2.182312479624674,21.5,0,0.8729073336355663,1,70.21,413.21,45.5,165.02,2023-02-04 12:39:39,35,45579.0,0.8239230057575543,0.5667017562911175,-0.9850717936002091,-0.17214401370151372
911,1675511679000000000,0.9621463725155567,0.5970468567865148,0.19089682042854295,10.0,21.5,17.5,0.625634676063444,2.182312479624674,31.0,0,0.8729073336355663,0,72.74,428.15,47.15,170.94,2023-02-04 12:54:39,35,46479.0,0.8239230057575543,0.5667017562911175,-0.9717039221003088,-0.236202217971968
912,1675512579000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,0.8224824951012045,2.182312479624674,30.0,0,0.8729073336355663,0,74.83,440.47,48.5,175.8,2023-02-04 13:09:39,35,47379.0,0.8239230057575543,0.5667017562911175,-0.954175065227275,-0.2992489680826408
913,1675513480000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,0.8224824951012045,2.2131297197444533,22.5,0,0.8729073336355663,1,76.41,449.7,49.51,179.51,2023-02-04 13:24:40,35,48280.0,0.8239230057575543,0.5667017562911175,-0.9325340280715219,-0.36108210491341447
914,1675514380000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,0.625634676063444,-0.3755184503170138,30.0,0,0.8729073336355663,0,119.52,857.65,81.04,248.07,2023-02-04 13:39:40,35,49180.0,0.8239230057575543,0.5667017562911175,-0.9069215015644624,-0.4212996439590958
915,1675515281000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,1.019330314138965,-0.3755184503170138,23.0,0,-1.1455969740053689,0,122.59,921.36,81.4,266.98,2023-02-04 13:54:41,35,50081.0,0.8239230057575543,0.5667017562911175,-0.8773905099124351,-0.47977692015727186
916,1675516182000000000,0.9621463725155567,0.5970468567865148,0.36153546197594644,10.0,21.5,18.0,1.2161781331767254,-0.3755184503170138,22.0,0,-1.1455969740053689,0,124.76,992.42,81.13,283.38,2023-02-04 14:09:42,35,50982.0,0.8239230057575543,0.5667017562911175,-0.8440940465905546,-0.5361951515170409
917,1675517082000000000,0.9621463725155567,0.5970468567865148,0.5321741035233499,10.0,21.5,18.0,1.019330314138965,-0.3755184503170138,20.5,0,-1.1455969740053689,0,126.08,1057.87,80.32,299.13,2023-02-04 14:24:42,35,51882.0,0.8239230057575543,0.5667017562911175,-0.8072179356557211,-0.590253508550111
918,1675517982000000000,0.9621463725155567,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,1.019330314138965,0.11755739159945608,20.0,0,-1.1455969740053689,0,111.11,899.67,70.11,270.12,2023-02-04 14:39:42,35,52782.0,0.8239230057575543,0.5667017562911175,-0.766885193594058,-0.6417843094422021
919,1675518882000000000,0.9621463725155567,0.5970468567865148,0.7028127450707534,10.0,21.5,18.0,1.019330314138965,0.11755739159945608,19.0,0,-1.1455969740053689,0,110.48,911.21,68.65,274.86,2023-02-04 14:54:42,35,53682.0,0.8239230057575543,0.5667017562911175,-0.7232685313990685,-0.6905668913927415
920,1675519783000000000,0.9621463725155567,0.5970468567865148,0.8734513866181569,10.0,21.5,18.0,1.2161781331767254,0.11755739159945608,18.5,0,-1.1455969740053689,0,109.47,906.76,66.69,277.42,2023-02-04 15:09:43,35,54583.0,0.8239230057575543,0.5667017562911175,-0.6765011685618799,-0.7364415583971419
921,1675520684000000000,0.9621463725155567,0.5970468567865148,1.0440900281655603,10.0,21.5,18.0,1.2161781331767254,0.11755739159945608,17.5,0,-1.1455969740053689,0,107.45,893.93,64.89,275.24,2023-02-04 15:24:44,35,55484.0,0.8239230057575543,0.5667017562911175,-0.6268304850754897,-0.7791556603016027
922,1675521584000000000,0.9621463725155567,0.5970468567865148,1.0440900281655603,10.0,21.5,18.0,1.2161781331767254,-0.12898052935877888,17.0,0,-1.1455969740053689,0,112.83,987.48,67.21,296.31,2023-02-04 15:39:44,35,56384.0,0.8239230057575543,0.5667017562911175,-0.5745291745494562,-0.818484103444606
923,1675522484000000000,0.9621463725155567,0.5970468567865148,1.2147286697129638,10.0,21.5,18.0,1.2161781331767254,-0.12898052935877888,16.5,0,-1.1455969740053689,0,108.57,962.68,65.39,290.27,2023-02-04 15:54:44,35,57284.0,0.8239230057575543,0.5667017562911175,-0.5197676418946791,-0.8543076720006936
924,1675523384000000000,0.9621463725155567,0.5970468567865148,1.3853673112603673,10.0,21.5,18.0,1.2161781331767254,-0.12898052935877888,16.5,0,-1.1455969740053689,0,103.29,929.97,62.83,282.54,2023-02-04 16:09:44,35,58184.0,0.8239230057575543,0.5667017562911175,-0.4627803844011282,-0.8864729639495748
925,1675524284000000000,0.9621463725155567,0.5970468567865148,1.3853673112603673,10.0,21.5,18.0,1.2161781331767254,-0.12898052935877888,16.0,0,-1.1455969740053689,0,96.92,880.08,59.78,271.97,2023-02-04 16:24:44,35,59084.0,0.8239230057575543,0.5667017562911175,-0.40381143025423444,-0.9148422425730185
926,1675525184000000000,0.9621463725155567,0.5970468567865148,1.3853673112603673,10.0,21.5,18.0,1.2161781331767254,-0.25224948983789636,15.5,0,-1.1455969740053689,0,94.06,885.01,58.68,277.55,2023-02-04 16:39:44,35,59984.0,0.8239230057575543,0.5667017562911175,-0.34311329356873427,-0.939294026264628
927,1675526084000000000,0.9621463725155567,0.5970468567865148,1.3853673112603673,10.0,21.5,18.5,1.019330314138965,-0.25224948983789636,15.5,0,-1.1455969740053689,0,85.25,808.82,54.01,265.78,2023-02-04 16:54:44,35,60884.0,0.8239230057575543,0.5667017562911175,-0.2809458930844617,-0.95972360873273
928,1675526985000000000,0.9621463725155567,0.5970468567865148,1.3853673112603673,10.0,21.5,18.5,0.8224824951012045,-0.25224948983789636,15.5,0,-1.1455969740053689,0,75.3,716.49,48.45,244.44,2023-02-04 17:09:45,35,61785.0,0.8239230057575543,0.5667017562911175,-0.21750445869228152,-0.9760593273203108
